datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit
6/2/2011 20:00,Summer,0.0,1.0,Clear,29.0,24.0,13.0,51,286,337,2106.828767
6/2/2011 21:00,Summer,0.0,1.0,Clear,27.0,62.0,13.0,33,215,248,1491.928767
6/2/2011 22:00,Summer,,1.0,Clear,26.0,33.0,13.0,14,141,155,846.9287671
6/2/2011 23:00,Summer,0.0,,Clear,25.0,62.0,15.0,23,89,112,778.1287671
6/3/2011 0:00,Summer,0.0,1.0,Clear,25.0,62.0,19.0,15,53,68,485.7287671
6/3/2011 1:00,Summer,0.0,1.0,Clear,25.0,62.0,24.0,7,15,22,184.7287671
6/3/2011 2:00,Summer,0.0,,Clear,23.0,43.0,15.0,0,12,12,51.42876712
6/3/2011 3:00,Summer,0.0,1.0,Clear,22.0,49.0,15.0,0,5,5,21.32876712
6/3/2011 4:00,Summer,0.0,1.0,Clear,21.0,62.0,22.0,1,5,6,38.52876712
6/3/2011 5:00,Summer,0.0,1.0,Clear,20.0,48.0,24.0,4,24,28,171.8287671
6/3/2011 6:00,Summer,0.0,1.0,Clear,22.0,45.0,20.0,8,98,106,558.8287671
6/3/2011 7:00,Summer,0.0,1.0,Clear,22.0,62.0,17.0,25,252,277,1513.428767
6/3/2011 8:00,Summer,0.0,,Mist,23.0,62.0,22.0,31,471,502,2558.328767
6/3/2011 9:00,Summer,0.0,1.0,Clear,24.0,40.0,11.0,36,194,230,1453.228767
6/3/2011 10:00,Summer,0.0,1.0,Clear,25.0,33.0,13.0,54,107,161,1388.728767
6/3/2011 11:00,Summer,0.0,,Clear,26.0,62.0,13.0,57,135,192,1560.728767
6/3/2011 12:00,Summer,0.0,1.0,Clear,27.0,27.0,13.0,51,208,259,1771.428767
6/3/2011 13:00,Summer,0.0,1.0,Clear,28.0,26.0,17.0,58,190,248,1814.428767
6/3/2011 14:00,Summer,0.0,1.0,Clear,29.0,28.0,13.0,66,174,240,1883.228767
6/3/2011 15:00,Summer,0.0,1.0,Clear,29.0,28.0,13.0,56,156,212,1633.828767
6/3/2011 16:00,Summer,0.0,1.0,Clear,30.0,26.0,22.0,63,286,349,2313.228767
6/3/2011 17:00,Summer,0.0,1.0,Clear,30.0,25.0,19.0,73,485,558,3340.928767
6/3/2011 18:00,Summer,0.0,1.0,Clear,29.0,62.0,13.0,76,488,564,3405.428767
6/3/2011 19:00,Summer,0.0,1.0,Clear,28.0,62.0,19.0,53,338,391,2364.828767
6/3/2011 20:00,Summer,0.0,1.0,Clear,26.0,29.0,11.0,57,236,293,1995.028767
6/3/2011 21:00,Summer,,1.0,Clear,26.0,29.0,13.0,51,196,247,1719.828767
6/3/2011 22:00,Summer,0.0,1.0,Clear,25.0,62.0,13.0,26,145,171,1070.528767
6/3/2011 23:00,Summer,0.0,1.0,Clear,24.0,62.0,7.0,30,141,171,1122.128767
6/4/2011 0:00,Summer,0.0,0.0,Clear,23.0,62.0,13.0,24,69,93,709.3287671
6/4/2011 1:00,Summer,0.0,0.0,Clear,22.0,64.0,13.0,14,80,94,584.6287671
6/4/2011 2:00,Summer,0.0,0.0,Clear,22.0,56.0,13.0,18,41,59,485.7287671
6/4/2011 3:00,Summer,0.0,,Clear,21.0,62.0,13.0,8,10,18,180.4287671
6/4/2011 4:00,Summer,,0.0,Clear,21.0,59.0,13.0,4,11,15,115.9287671
6/4/2011 5:00,Summer,0.0,0.0,Clear,20.0,64.0,13.0,3,5,8,72.92876712
6/4/2011 6:00,Summer,0.0,0.0,Clear,22.0,60.0,13.0,11,17,28,262.1287671
6/4/2011 7:00,Summer,0.0,0.0,Clear,23.0,56.0,13.0,27,60,87,722.2287671
6/4/2011 8:00,Winter,0.0,,Clear,25.0,46.0,6.0,29,96,125,911.4287671
6/4/2011 9:00,Summer,0.0,0.0,Clear,25.0,43.0,13.0,55,169,224,1672.528767
6/4/2011 10:00,Summer,0.0,0.0,Clear,26.0,62.0,7.0,115,202,317,2846.428767
6/4/2011 11:00,Summer,,0.0,Clear,20.0,36.0,9.0,120,249,369,3134.528767
6/4/2011 12:00,Summer,0.0,,Clear,20.0,32.0,11.0,150,270,420,3740.828767
6/4/2011 13:00,Summer,0.0,0.0,Clear,30.0,28.0,9.0,188,268,456,4385.828767
6/4/2011 14:00,Summer,0.0,0.0,Clear,30.0,33.0,15.0,193,258,451,4428.828767
6/4/2011 15:00,Summer,0.0,0.0,Mist,20.0,27.0,28.0,180,224,404,4059.028767
6/4/2011 16:00,Summer,0.0,0.0,Mist,20.0,30.0,9.0,168,272,440,4059.028767
6/4/2011 17:00,Summer,0.0,0.0,Mist,30.0,34.0,13.0,142,202,344,3310.828767
6/4/2011 18:00,Summer,0.0,0.0,Mist,30.0,30.0,11.0,127,214,341,3104.428767
6/4/2011 19:00,Summer,0.0,0.0,Mist,29.0,62.0,13.0,79,206,285,2244.428767
6/4/2011 20:00,Summer,,0.0,Mist,29.0,48.0,6.0,90,149,239,2188.528767
6/4/2011 21:00,Summer,0.0,0.0,Clear,27.0,47.0,13.0,46,139,185,1388.728767
6/4/2011 22:00,Summer,0.0,0.0,Clear,20.0,57.0,13.0,49,141,190,1448.928767
6/4/2011 23:00,Summer,0.0,0.0,Clear,20.0,62.0,13.0,29,121,150,1018.928767
6/5/2011 0:00,Summer,0.0,0.0,Clear,26.0,57.0,13.0,23,90,113,782.4287671
6/5/2011 1:00,Summer,0.0,0.0,Mist,20.0,61.0,13.0,26,70,96,748.0287671
6/5/2011 2:00,Summer,0.0,0.0,Mist,26.0,61.0,13.0,16,48,64,481.4287671
6/5/2011 3:00,Summer,0.0,0.0,Mist,25.0,65.0,11.0,22,25,47,485.7287671
6/5/2011 4:00,Summer,0.0,0.0,Clear,25.0,65.0,11.0,4,8,12,103.0287671
6/5/2011 5:00,Summer,0.0,0.0,Mist,25.0,61.0,9.0,1,5,6,38.52876712
6/5/2011 6:00,Summer,0.0,0.0,Mist,20.0,61.0,7.0,10,11,21,219.1287671
6/5/2011 7:00,Summer,0.0,0.0,Mist,25.0,73.0,13.0,8,19,27,219.1287671
6/5/2011 8:00,Summer,0.0,0.0,Mist,25.0,62.0,17.0,24,74,98,730.8287671
6/5/2011 9:00,Summer,0.0,0.0,Mist,25.0,78.0,13.0,53,111,164,1388.728767
6/5/2011 10:00,Summer,0.0,0.0,Mist,25.0,73.0,6.0,83,168,251,2149.828767
6/5/2011 11:00,Summer,0.0,0.0,Clear,20.0,69.0,13.0,121,214,335,3001.228767
6/5/2011 12:00,Summer,0.0,0.0,Mist,20.0,69.0,7.0,123,212,335,3027.028767
6/5/2011 13:00,Summer,0.0,0.0,Clear,20.0,65.0,7.0,154,213,367,3564.528767
6/5/2011 14:00,Summer,0.0,,Clear,29.0,62.0,11.0,161,224,385,3732.228767
6/5/2011 15:00,Winter,,0.0,Clear,29.0,54.0,13.0,161,256,417,3869.828767
6/5/2011 16:00,Summer,0.0,0.0,Clear,30.0,51.0,6.0,138,260,398,3491.428767
6/5/2011 17:00,Summer,0.0,0.0,Clear,30.0,51.0,13.0,126,264,390,3302.228767
6/5/2011 18:00,Summer,0.0,0.0,Clear,20.0,58.0,13.0,124,239,363,3160.328767
6/5/2011 19:00,Summer,0.0,0.0,Clear,28.0,65.0,11.0,108,249,357,2928.128767
6/5/2011 20:00,Summer,0.0,0.0,Clear,27.0,69.0,13.0,84,195,279,2283.128767
6/5/2011 21:00,Summer,,0.0,Clear,26.0,62.0,11.0,54,111,165,1405.928767
6/5/2011 22:00,Summer,0.0,0.0,Clear,20.0,78.0,13.0,36,94,130,1023.228767
6/5/2011 23:00,Summer,0.0,0.0,Clear,25.0,62.0,13.0,25,61,86,692.1287671
6/6/2011 0:00,Summer,0.0,1.0,Clear,25.0,78.0,9.0,11,18,29,266.4287671
6/6/2011 1:00,Summer,0.0,1.0,Clear,20.0,83.0,13.0,9,5,14,176.1287671
6/6/2011 2:00,Summer,0.0,1.0,Clear,24.0,88.0,7.0,4,4,8,85.82876712
6/6/2011 3:00,Summer,0.0,1.0,Clear,24.0,88.0,0.0,2,3,5,47.12876712
6/6/2011 4:00,Summer,0.0,1.0,Clear,20.0,94.0,7.0,4,4,8,85.82876712
6/6/2011 5:00,Summer,0.0,,Clear,23.0,88.0,13.0,7,24,31,223.4287671
6/6/2011 6:00,Summer,0.0,,Clear,24.0,88.0,0.0,11,101,112,623.3287671
6/6/2011 7:00,Summer,0.0,1.0,Clear,20.0,78.0,7.0,18,281,299,1517.728767
6/6/2011 8:00,Summer,0.0,1.0,Clear,26.0,73.0,6.0,28,410,438,2244.428767
6/6/2011 9:00,Summer,0.0,1.0,Clear,29.0,62.0,13.0,26,162,188,1143.628767
6/6/2011 10:00,Summer,0.0,1.0,Clear,30.0,51.0,13.0,31,64,95,808.2287671
6/6/2011 11:00,Summer,0.0,,Clear,20.0,62.0,13.0,39,72,111,980.2287671
6/6/2011 12:00,Summer,0.0,1.0,Clear,31.0,37.0,13.0,25,128,153,980.2287671
6/6/2011 13:00,Summer,0.0,,Clear,32.0,35.0,0.0,28,152,180,1135.028767
6/6/2011 14:00,Summer,0.0,1.0,Clear,32.0,62.0,13.0,46,99,145,1216.728767
6/6/2011 15:00,Summer,0.0,,Clear,20.0,62.0,13.0,38,127,165,1199.528767
6/6/2011 16:00,Summer,0.0,,Clear,31.0,33.0,13.0,34,233,267,1586.528767
6/6/2011 17:00,Summer,0.0,1.0,Clear,32.0,33.0,13.0,63,516,579,3302.228767
6/6/2011 18:00,Summer,0.0,1.0,Clear,31.0,62.0,13.0,56,500,556,3113.028767
6/6/2011 19:00,Summer,0.0,1.0,Clear,30.0,54.0,13.0,64,343,407,2575.528767
6/6/2011 20:00,Summer,0.0,1.0,Clear,28.0,61.0,13.0,59,277,336,2205.728767
6/6/2011 21:00,Summer,0.0,1.0,Clear,20.0,62.0,13.0,29,160,189,1186.628767
6/6/2011 22:00,Summer,0.0,1.0,Clear,20.0,61.0,13.0,36,137,173,1208.128767
6/6/2011 23:00,Summer,0.0,1.0,Clear,26.0,69.0,6.0,5,55,60,322.3287671
6/7/2011 0:00,Summer,0.0,1.0,Clear,26.0,65.0,6.0,5,15,20,150.3287671
6/7/2011 1:00,Summer,0.0,1.0,Clear,20.0,69.0,9.0,2,2,4,42.82876712
6/7/2011 2:00,Summer,0.0,1.0,Clear,20.0,73.0,13.0,3,2,5,60.02876712
6/7/2011 3:00,Summer,0.0,1.0,Clear,25.0,62.0,13.0,1,1,2,21.32876712
6/7/2011 4:00,Summer,0.0,1.0,Clear,24.0,83.0,13.0,2,3,5,47.12876712
6/7/2011 5:00,Summer,0.0,1.0,Clear,24.0,88.0,11.0,2,30,32,163.2287671
6/7/2011 6:00,Summer,0.0,1.0,Clear,20.0,78.0,9.0,10,116,126,670.6287671
6/7/2011 7:00,Summer,,1.0,Mist,26.0,69.0,13.0,23,311,334,1732.728767
6/7/2011 8:00,Summer,0.0,1.0,Mist,28.0,61.0,13.0,45,432,477,2631.428767
6/7/2011 9:00,Summer,,1.0,Mist,20.0,58.0,15.0,27,190,217,1281.228767
6/7/2011 10:00,Summer,,,Mist,31.0,62.0,13.0,37,86,123,1006.028767
6/7/2011 11:00,Summer,0.0,1.0,Mist,31.0,52.0,17.0,38,113,151,1139.328767
6/7/2011 12:00,Summer,0.0,,Mist,33.0,62.0,19.0,42,141,183,1328.528767
6/7/2011 13:00,Summer,0.0,,Mist,33.0,43.0,17.0,55,141,196,1552.128767
6/7/2011 14:00,Summer,0.0,1.0,Mist,20.0,43.0,13.0,34,112,146,1066.228767
6/7/2011 15:00,Summer,0.0,1.0,Mist,34.0,62.0,13.0,56,127,183,1509.128767
6/7/2011 16:00,Summer,0.0,1.0,Clear,20.0,38.0,15.0,55,253,308,2033.728767
6/7/2011 17:00,Summer,0.0,1.0,Clear,20.0,62.0,17.0,64,475,539,3143.128767
6/7/2011 18:00,Winter,0.0,1.0,Clear,32.0,46.0,19.0,72,479,551,3297.928767
6/7/2011 19:00,Summer,,1.0,Clear,31.0,48.0,17.0,69,355,424,2713.128767
6/7/2011 20:00,Summer,0.0,1.0,Clear,30.0,56.0,9.0,45,301,346,2068.128767
6/7/2011 21:00,Summer,0.0,,Clear,30.0,70.0,13.0,31,187,218,1337.128767
6/7/2011 22:00,Summer,0.0,1.0,Clear,29.0,65.0,9.0,27,126,153,1006.028767
6/7/2011 23:00,Summer,0.0,1.0,Clear,20.0,79.0,7.0,18,72,90,619.0287671
6/8/2011 0:00,Summer,0.0,,Clear,27.0,89.0,13.0,12,29,41,330.9287671
6/8/2011 1:00,Summer,0.0,,Clear,27.0,78.0,13.0,3,20,23,137.4287671
6/8/2011 2:00,Summer,,1.0,Clear,26.0,89.0,13.0,0,7,7,29.92876712
6/8/2011 3:00,Summer,,1.0,Clear,26.0,62.0,6.0,2,1,3,38.52876712
6/8/2011 4:00,Summer,0.0,1.0,Clear,20.0,83.0,0.0,0,6,6,25.62876712
6/8/2011 5:00,Summer,0.0,1.0,Clear,20.0,88.0,0.0,0,21,21,90.12876712
6/8/2011 6:00,Summer,0.0,1.0,Clear,26.0,89.0,9.0,13,103,116,666.3287671
6/8/2011 7:00,Summer,0.0,1.0,Clear,27.0,74.0,7.0,24,329,353,1827.328767
6/8/2011 8:00,Summer,0.0,1.0,Clear,31.0,62.0,11.0,46,435,481,2661.528767
6/8/2011 9:00,Summer,0.0,1.0,Clear,31.0,58.0,13.0,34,168,202,1307.028767
6/8/2011 10:00,Summer,0.0,1.0,Clear,34.0,62.0,13.0,27,63,90,735.1287671
6/8/2011 11:00,Summer,0.0,1.0,Clear,34.0,41.0,13.0,28,106,134,937.2287671
6/8/2011 12:00,Summer,0.0,,Clear,36.0,42.0,9.0,15,134,149,834.0287671
6/8/2011 13:00,Summer,0.0,1.0,Clear,37.0,42.0,0.0,20,116,136,842.6287671
6/8/2011 14:00,Summer,0.0,1.0,Clear,38.0,40.0,13.0,44,111,155,1233.928767
6/8/2011 15:00,Summer,0.0,1.0,Clear,20.0,40.0,13.0,28,100,128,911.4287671
6/8/2011 16:00,Summer,0.0,,Clear,38.0,62.0,13.0,34,199,233,1440.328767
6/8/2011 17:00,Summer,0.0,,Clear,38.0,35.0,15.0,80,426,506,3207.628767
6/8/2011 18:00,Summer,0.0,1.0,Clear,37.0,37.0,15.0,61,398,459,2760.428767
6/8/2011 19:00,Summer,0.0,1.0,Clear,34.0,59.0,9.0,61,323,384,2437.928767
6/8/2011 20:00,Summer,0.0,1.0,Clear,33.0,62.0,13.0,55,225,280,1913.328767
6/8/2011 21:00,Summer,0.0,1.0,Clear,33.0,62.0,13.0,34,168,202,1307.028767
6/8/2011 22:00,Summer,0.0,,Clear,20.0,62.0,11.0,37,139,176,1233.928767
6/8/2011 23:00,Summer,0.0,1.0,Clear,31.0,62.0,13.0,18,98,116,730.8287671
6/9/2011 0:00,Summer,0.0,1.0,Clear,30.0,79.0,9.0,7,40,47,292.2287671
6/9/2011 1:00,Summer,0.0,1.0,Clear,30.0,79.0,7.0,3,13,16,107.3287671
6/9/2011 2:00,Summer,0.0,1.0,Mist,30.0,84.0,11.0,0,6,6,25.62876712
6/9/2011 3:00,Summer,0.0,1.0,Mist,30.0,62.0,13.0,0,2,2,8.428767123
6/9/2011 4:00,Summer,0.0,1.0,Mist,30.0,62.0,6.0,2,4,6,51.42876712
6/9/2011 5:00,Summer,0.0,1.0,Mist,20.0,84.0,0.0,1,19,20,98.72876712
6/9/2011 6:00,Summer,0.0,1.0,Mist,30.0,84.0,6.0,13,105,118,674.9287671
6/9/2011 7:00,Summer,0.0,1.0,Mist,30.0,62.0,13.0,31,283,314,1749.928767
6/9/2011 8:00,Summer,0.0,1.0,Mist,20.0,70.0,7.0,32,400,432,2270.228767
6/9/2011 9:00,Summer,0.0,1.0,Clear,34.0,49.0,0.0,20,148,168,980.2287671
6/9/2011 10:00,Summer,0.0,1.0,Clear,35.0,50.0,19.0,20,74,94,662.0287671
6/9/2011 11:00,Summer,,1.0,Clear,20.0,42.0,13.0,36,82,118,971.6287671
6/9/2011 12:00,Summer,0.0,1.0,Clear,38.0,62.0,13.0,40,100,140,1117.828767
6/9/2011 13:00,Summer,0.0,1.0,Clear,37.0,37.0,6.0,18,118,136,816.8287671
6/9/2011 14:00,Summer,0.0,1.0,Clear,38.0,40.0,13.0,25,93,118,829.7287671
6/9/2011 15:00,Summer,0.0,,Clear,39.0,62.0,11.0,18,86,104,679.2287671
6/9/2011 16:00,Summer,,1.0,Clear,38.0,33.0,13.0,30,170,200,1246.828767
6/9/2011 17:00,Summer,0.0,1.0,Clear,37.0,62.0,17.0,54,355,409,2455.128767
6/9/2011 18:00,Summer,0.0,1.0,Clear,36.0,62.0,19.0,52,414,466,2674.428767
6/9/2011 19:00,Summer,0.0,,Mist,34.0,62.0,22.0,55,271,326,2111.128767
6/9/2011 20:00,Summer,0.0,,Mist,20.0,43.0,13.0,40,214,254,1608.028767
6/9/2011 21:00,Summer,,1.0,Rainy,20.0,52.0,0.0,29,142,171,1109.228767
6/9/2011 22:00,Summer,0.0,1.0,Mist,30.0,58.0,11.0,22,131,153,941.5287671
6/9/2011 23:00,Summer,0.0,1.0,Mist,30.0,57.0,11.0,15,82,97,610.4287671
6/10/2011 0:00,Summer,0.0,1.0,Rainy,29.0,62.0,13.0,8,61,69,399.7287671
6/10/2011 1:00,Summer,0.0,1.0,Rainy,29.0,62.0,13.0,5,18,23,163.2287671
6/10/2011 2:00,Summer,0.0,1.0,Clear,20.0,69.0,13.0,6,7,13,133.1287671
6/10/2011 3:00,Summer,0.0,1.0,Clear,28.0,69.0,13.0,3,3,6,64.32876712
6/10/2011 4:00,Summer,0.0,1.0,Clear,20.0,62.0,13.0,0,4,4,17.02876712
6/10/2011 5:00,Summer,0.0,1.0,Clear,20.0,78.0,11.0,0,28,28,120.2287671
6/10/2011 6:00,Summer,0.0,1.0,Clear,27.0,62.0,13.0,10,94,104,576.0287671
6/10/2011 7:00,Summer,0.0,1.0,Clear,30.0,66.0,7.0,25,242,267,1470.428767
6/10/2011 8:00,Summer,0.0,1.0,Clear,20.0,62.0,13.0,29,423,452,2317.528767
6/10/2011 9:00,Summer,0.0,,Clear,31.0,62.0,0.0,37,176,213,1393.028767
6/10/2011 10:00,Summer,0.0,1.0,Clear,32.0,62.0,0.0,23,88,111,773.8287671
6/10/2011 11:00,Summer,0.0,1.0,Clear,20.0,46.0,0.0,46,107,153,1251.128767
6/10/2011 12:00,Summer,0.0,1.0,Clear,34.0,62.0,13.0,40,167,207,1405.928767
6/10/2011 13:00,Summer,0.0,1.0,Clear,34.0,62.0,13.0,40,149,189,1328.528767
6/10/2011 14:00,Summer,0.0,1.0,Clear,20.0,39.0,0.0,44,121,165,1276.928767
6/10/2011 15:00,Summer,0.0,1.0,Clear,34.0,44.0,7.0,49,163,212,1543.528767
6/10/2011 16:00,Summer,0.0,,Clear,34.0,62.0,20.0,46,239,285,1818.728767
6/10/2011 17:00,Summer,0.0,1.0,Clear,20.0,52.0,15.0,63,454,517,3035.628767
6/10/2011 18:00,Summer,,1.0,Clear,33.0,59.0,13.0,96,367,463,3229.128767
6/10/2011 19:00,Summer,0.0,1.0,Clear,32.0,62.0,13.0,61,245,306,2102.528767
6/10/2011 20:00,Summer,0.0,1.0,Clear,31.0,62.0,7.0,53,197,250,1758.528767
6/10/2011 21:00,Summer,0.0,1.0,Clear,31.0,62.0,9.0,55,163,218,1646.728767
6/10/2011 22:00,Summer,0.0,1.0,Clear,30.0,62.0,17.0,40,145,185,1311.328767
6/10/2011 23:00,Summer,0.0,1.0,Clear,20.0,74.0,11.0,36,110,146,1092.028767
6/11/2011 0:00,Summer,0.0,,Clear,29.0,79.0,13.0,28,89,117,864.1287671
6/11/2011 1:00,Summer,,0.0,Clear,29.0,79.0,6.0,10,67,77,459.9287671
6/11/2011 2:00,Summer,0.0,0.0,Clear,29.0,79.0,7.0,10,50,60,386.8287671
6/11/2011 3:00,Summer,,0.0,Clear,28.0,83.0,6.0,10,18,28,249.2287671
6/11/2011 4:00,Summer,0.0,0.0,Clear,20.0,79.0,13.0,4,9,13,107.3287671
6/11/2011 5:00,Summer,,0.0,Clear,20.0,74.0,13.0,4,12,16,120.2287671
6/11/2011 6:00,Summer,0.0,0.0,Clear,29.0,61.0,9.0,9,31,40,287.9287671
6/11/2011 7:00,Summer,0.0,,Clear,30.0,58.0,13.0,18,50,68,524.4287671
6/11/2011 8:00,Summer,0.0,0.0,Clear,30.0,62.0,13.0,32,111,143,1027.528767
6/11/2011 9:00,Summer,,0.0,Clear,30.0,62.0,9.0,59,171,230,1749.928767
6/11/2011 10:00,Summer,0.0,0.0,Clear,20.0,58.0,13.0,91,173,264,2308.928767
6/11/2011 11:00,Summer,0.0,0.0,Clear,20.0,62.0,13.0,110,215,325,2816.328767
6/11/2011 12:00,Summer,0.0,0.0,Clear,33.0,55.0,13.0,112,235,347,2936.728767
6/11/2011 13:00,Summer,0.0,0.0,Clear,33.0,55.0,13.0,150,237,387,3598.928767
6/11/2011 14:00,Summer,0.0,0.0,Clear,34.0,62.0,7.0,148,232,380,3543.028767
6/11/2011 15:00,Summer,0.0,0.0,Clear,34.0,62.0,7.0,142,232,374,3439.828767
6/11/2011 16:00,Summer,0.0,,Mist,33.0,62.0,13.0,169,225,394,3874.128767
6/11/2011 17:00,Summer,0.0,0.0,Mist,20.0,58.0,11.0,147,190,337,3345.228767
6/11/2011 18:00,Summer,0.0,0.0,Mist,20.0,62.0,13.0,131,155,286,2919.528767
6/11/2011 19:00,Summer,0.0,0.0,Clear,29.0,65.0,13.0,97,167,264,2386.328767
6/11/2011 20:00,Winter,0.0,0.0,Clear,20.0,62.0,17.0,95,180,275,2407.828767
6/11/2011 21:00,Summer,,0.0,Clear,27.0,62.0,15.0,76,144,220,1926.228767
6/11/2011 22:00,Summer,0.0,0.0,Clear,27.0,62.0,13.0,53,137,190,1500.528767
6/11/2011 23:00,Summer,,0.0,Clear,27.0,62.0,7.0,24,107,131,872.7287671
6/12/2011 0:00,Summer,0.0,0.0,Clear,27.0,78.0,13.0,19,100,119,756.6287671
6/12/2011 1:00,Summer,0.0,0.0,Clear,26.0,62.0,7.0,19,74,93,644.8287671
6/12/2011 2:00,Summer,0.0,,Clear,20.0,89.0,17.0,9,57,66,399.7287671
6/12/2011 3:00,Summer,0.0,0.0,Clear,20.0,89.0,13.0,8,20,28,223.4287671
6/12/2011 4:00,Summer,0.0,0.0,Clear,25.0,88.0,11.0,8,6,14,163.2287671
6/12/2011 5:00,Summer,0.0,0.0,Clear,20.0,62.0,13.0,5,5,10,107.3287671
6/12/2011 6:00,Summer,0.0,,Clear,20.0,88.0,7.0,5,9,14,124.5287671
6/12/2011 7:00,Summer,0.0,0.0,Clear,26.0,78.0,13.0,7,27,34,236.3287671
6/12/2011 8:00,Summer,0.0,0.0,Clear,29.0,74.0,13.0,28,64,92,756.6287671
6/12/2011 9:00,Winter,,0.0,Clear,30.0,62.0,0.0,75,107,182,1749.928767
6/12/2011 10:00,Summer,0.0,0.0,Clear,31.0,58.0,6.0,120,191,311,2885.128767
6/12/2011 11:00,Summer,0.0,0.0,Clear,32.0,55.0,7.0,131,236,367,3267.828767
6/12/2011 12:00,Summer,0.0,0.0,Clear,34.0,46.0,13.0,176,244,420,4076.228767
6/12/2011 13:00,Summer,0.0,,Clear,32.0,62.0,19.0,109,264,373,3009.828767
6/12/2011 14:00,Summer,0.0,0.0,Clear,34.0,56.0,17.0,96,219,315,2592.728767
6/12/2011 15:00,Summer,0.0,0.0,Clear,33.0,59.0,13.0,142,218,360,3379.628767
6/12/2011 16:00,Summer,0.0,0.0,Rainy,20.0,83.0,13.0,115,235,350,2988.328767
6/12/2011 17:00,Summer,0.0,0.0,Rainy,28.0,62.0,19.0,94,158,252,2296.028767
6/12/2011 18:00,Summer,0.0,0.0,Clear,29.0,74.0,13.0,69,187,256,1990.728767
6/12/2011 19:00,Summer,,0.0,Clear,29.0,62.0,7.0,67,156,223,1823.028767
6/12/2011 20:00,Summer,0.0,0.0,Clear,27.0,83.0,11.0,62,144,206,1685.428767
6/12/2011 21:00,Summer,0.0,0.0,Clear,27.0,62.0,7.0,39,101,140,1104.928767
6/12/2011 22:00,Summer,0.0,0.0,Clear,26.0,62.0,13.0,31,97,128,950.1287671
6/12/2011 23:00,Summer,0.0,0.0,Clear,20.0,78.0,13.0,33,74,107,885.6287671
6/13/2011 0:00,Summer,0.0,1.0,Clear,20.0,78.0,9.0,8,20,28,223.4287671
6/13/2011 1:00,Summer,0.0,1.0,Clear,26.0,73.0,13.0,6,10,16,146.0287671
6/13/2011 2:00,Summer,0.0,,Clear,25.0,73.0,13.0,2,8,10,68.62876712
6/13/2011 3:00,Summer,0.0,1.0,Clear,25.0,62.0,13.0,1,6,7,42.82876712
6/13/2011 4:00,Summer,0.0,1.0,Clear,23.0,64.0,13.0,1,3,4,29.92876712
6/13/2011 5:00,Summer,0.0,1.0,Clear,22.0,64.0,26.0,2,27,29,150.3287671
6/13/2011 6:00,Summer,0.0,,Clear,20.0,64.0,13.0,7,98,105,541.6287671
6/13/2011 7:00,Summer,0.0,1.0,Clear,23.0,56.0,24.0,26,302,328,1745.628767
6/13/2011 8:00,Summer,0.0,1.0,Clear,24.0,49.0,13.0,44,432,476,2614.228767
6/13/2011 9:00,Summer,0.0,,Clear,25.0,62.0,24.0,35,189,224,1414.528767
6/13/2011 10:00,Summer,0.0,1.0,Clear,20.0,62.0,13.0,38,80,118,997.4287671
6/13/2011 11:00,Summer,0.0,1.0,Clear,27.0,62.0,13.0,53,106,159,1367.228767
6/13/2011 12:00,Summer,0.0,1.0,Clear,27.0,41.0,13.0,35,161,196,1294.128767
6/13/2011 13:00,Summer,0.0,1.0,Clear,29.0,62.0,13.0,53,174,227,1659.628767
6/13/2011 14:00,Summer,0.0,1.0,Clear,29.0,62.0,17.0,55,145,200,1569.328767
6/13/2011 15:00,Summer,0.0,1.0,Clear,29.0,37.0,30.0,58,127,185,1543.528767
6/13/2011 16:00,Summer,0.0,1.0,Clear,29.0,37.0,28.0,64,262,326,2227.228767
6/13/2011 17:00,Summer,0.0,1.0,Clear,20.0,62.0,13.0,72,529,601,3512.928767
6/13/2011 18:00,Summer,0.0,1.0,Clear,29.0,37.0,13.0,76,510,586,3500.028767
6/13/2011 19:00,Summer,0.0,,Clear,27.0,39.0,19.0,75,348,423,2786.228767
6/13/2011 20:00,Summer,0.0,,Clear,20.0,44.0,13.0,78,253,331,2429.328767
6/13/2011 21:00,Summer,0.0,1.0,Clear,26.0,62.0,17.0,40,178,218,1453.228767
6/13/2011 22:00,Summer,0.0,1.0,Clear,25.0,62.0,13.0,20,114,134,834.0287671
6/13/2011 23:00,Summer,0.0,1.0,Clear,25.0,62.0,13.0,14,75,89,563.1287671
6/14/2011 0:00,Summer,0.0,1.0,Clear,20.0,49.0,13.0,13,18,31,300.8287671
6/14/2011 1:00,Summer,,1.0,Clear,20.0,62.0,17.0,3,10,13,94.42876712
6/14/2011 2:00,Summer,0.0,1.0,Clear,25.0,62.0,19.0,2,8,10,68.62876712
6/14/2011 3:00,Summer,0.0,1.0,Clear,24.0,62.0,22.0,1,1,2,21.32876712
6/14/2011 4:00,Summer,0.0,1.0,Clear,22.0,60.0,17.0,0,3,3,12.72876712
6/14/2011 5:00,Summer,0.0,1.0,Clear,22.0,56.0,22.0,3,23,26,150.3287671
6/14/2011 6:00,Summer,0.0,1.0,Clear,22.0,56.0,20.0,6,107,113,563.1287671
6/14/2011 7:00,Summer,0.0,1.0,Clear,23.0,52.0,13.0,19,346,365,1814.428767
6/14/2011 8:00,Summer,0.0,1.0,Clear,20.0,49.0,26.0,45,441,486,2670.128767
